#,"Date Time, GMT-06:00","Full Range, μS/cm (LGR S/N: 10778333, SEN S/N: 10778333)","Temp, °C (LGR S/N: 10778333, SEN S/N: 10778333)",Coupler Detached (LGR S/N: 10778333),Coupler Attached (LGR S/N: 10778333),Host Connected (LGR S/N: 10778333),End Of File (LGR S/N: 10778333)
2129,4/25/22 16:10,134.8,3.53,,,,
2130,4/25/22 16:20,134.8,3.54,,,,
2131,4/25/22 16:30,134.8,3.54,,,,
2132,4/25/22 16:40,134.8,3.53,,,,
2133,4/25/22 16:50,134.8,3.53,,,,
2134,4/25/22 17:00,134.5,3.5,,,,
2135,4/25/22 17:10,134.5,3.48,,,,
2136,4/25/22 17:20,134.1,3.44,,,,
2137,4/25/22 17:30,134.5,3.42,,,,
2138,4/25/22 17:40,134.1,3.4,,,,
2139,4/25/22 17:50,134.1,3.37,,,,
2140,4/25/22 18:00,134.1,3.33,,,,
2141,4/25/22 18:10,134.1,3.28,,,,
2142,4/25/22 18:20,133.7,3.26,,,,
2143,4/25/22 18:30,133.7,3.19,,,,
2144,4/25/22 18:40,133,3.15,,,,
2145,4/25/22 18:50,133,3.09,,,,
2146,4/25/22 19:00,132.6,3.03,,,,
2147,4/25/22 19:10,132.6,2.97,,,,
2148,4/25/22 19:20,132.6,2.9,,,,
2149,4/25/22 19:30,132.2,2.85,,,,
2150,4/25/22 19:40,131.8,2.77,,,,
2151,4/25/22 19:50,131.9,2.68,,,,
2152,4/25/22 20:00,131.5,2.62,,,,
2153,4/25/22 20:10,130.7,2.53,,,,
2154,4/25/22 20:20,130.7,2.44,,,,
2155,4/25/22 20:30,130.3,2.35,,,,
2156,4/25/22 20:40,129.6,2.26,,,,
2157,4/25/22 20:50,129.2,2.15,,,,
2158,4/25/22 21:00,129.2,2.06,,,,
2159,4/25/22 21:10,128.5,1.97,,,,
2160,4/25/22 21:20,128.5,1.89,,,,
2161,4/25/22 21:30,128.1,1.79,,,,
2162,4/25/22 21:40,127.3,1.71,,,,
2163,4/25/22 21:50,127.3,1.61,,,,
2164,4/25/22 22:00,127,1.51,,,,
2165,4/25/22 22:10,126.2,1.42,,,,
2166,4/25/22 22:20,125.8,1.32,,,,
2167,4/25/22 22:30,125.8,1.22,,,,
2168,4/25/22 22:40,125.5,1.14,,,,
2169,4/25/22 22:50,124.7,1.05,,,,
2170,4/25/22 23:00,124.3,0.94,,,,
2171,4/25/22 23:10,123.9,0.84,,,,
2172,4/25/22 23:20,123.6,0.74,,,,
2173,4/25/22 23:30,123.2,0.66,,,,
2174,4/25/22 23:40,122.4,0.55,,,,
2175,4/25/22 23:50,122.4,0.46,,,,
2176,4/26/22 0:00,122.1,0.36,,,,
2177,4/26/22 0:10,121.7,0.24,,,,
2178,4/26/22 0:20,120.9,0.15,,,,
2179,4/26/22 0:30,120.5,0.07,,,,
2180,4/26/22 0:40,120.2,-0.02,,,,
2181,4/26/22 0:50,119.8,-0.1,,,,
2182,4/26/22 1:00,119.8,-0.19,,,,
2183,4/26/22 1:10,119.4,-0.25,,,,
2184,4/26/22 1:20,119,-0.33,,,,
2185,4/26/22 1:30,118.7,-0.38,,,,
2186,4/26/22 1:40,118.7,-0.43,,,,
2187,4/26/22 1:50,118.7,-0.5,,,,
2188,4/26/22 2:00,118.3,-0.55,,,,
2189,4/26/22 2:10,118.3,-0.59,,,,
2190,4/26/22 2:20,118.3,-0.59,,,,
2191,4/26/22 2:30,118.3,-0.54,,,,
2192,4/26/22 2:40,119,-0.39,,,,
2193,4/26/22 2:50,121,-0.29,,,,
2194,4/26/22 3:00,122.9,-0.26,,,,
2195,4/26/22 3:10,122.5,-0.25,,,,
2196,4/26/22 3:20,123.7,-0.25,,,,
2197,4/26/22 3:30,123.7,-0.25,,,,
2198,4/26/22 3:40,124.5,-0.25,,,,
2199,4/26/22 3:50,124.1,-0.26,,,,
2200,4/26/22 4:00,123.7,-0.26,,,,
2201,4/26/22 4:10,123.3,-0.26,,,,
2202,4/26/22 4:20,126.4,-0.25,,,,
2203,4/26/22 4:30,126,-0.25,,,,
2204,4/26/22 4:40,126.8,-0.25,,,,
2205,4/26/22 4:50,127.2,-0.25,,,,
2206,4/26/22 5:00,126.8,-0.26,,,,
2207,4/26/22 5:10,127.2,-0.26,,,,
2208,4/26/22 5:20,126.8,-0.25,,,,
2209,4/26/22 5:30,128,-0.26,,,,
2210,4/26/22 5:40,127.6,-0.26,,,,
2211,4/26/22 5:50,128.4,-0.25,,,,
2212,4/26/22 6:00,127.6,-0.25,,,,
2213,4/26/22 6:10,127.2,-0.25,,,,
2214,4/26/22 6:20,128.7,-0.24,,,,
2215,4/26/22 6:30,127.6,-0.24,,,,
2216,4/26/22 6:40,127.6,-0.24,,,,
2217,4/26/22 6:50,128.7,-0.24,,,,
2218,4/26/22 7:00,129.9,-0.24,,,,
2219,4/26/22 7:10,130.7,-0.24,,,,
2220,4/26/22 7:20,130.7,-0.24,,,,
2221,4/26/22 7:30,131.5,-0.24,,,,
2222,4/26/22 7:40,131.5,-0.24,,,,
2223,4/26/22 7:50,131.5,-0.24,,,,
2224,4/26/22 8:00,132.6,-0.24,,,,
2225,4/26/22 8:10,132.2,-0.24,,,,
2226,4/26/22 8:20,132.2,-0.24,,,,
2227,4/26/22 8:30,132.6,-0.24,,,,
2228,4/26/22 8:40,133,-0.25,,,,
2229,4/26/22 8:50,133.8,-0.25,,,,
2230,4/26/22 9:00,133.8,-0.24,,,,
2231,4/26/22 9:10,133.8,-0.25,,,,
2232,4/26/22 9:20,133.4,-0.24,,,,
2233,4/26/22 9:30,133.4,-0.24,,,,
2234,4/26/22 9:40,133.4,-0.24,,,,
2235,4/26/22 9:50,133.8,-0.24,,,,
2236,4/26/22 10:00,133.4,-0.24,,,,
2237,4/26/22 10:10,133.8,-0.24,,,,
2238,4/26/22 10:20,133.4,-0.24,,,,
2239,4/26/22 10:30,133,-0.24,,,,
2240,4/26/22 10:40,133,-0.24,,,,
2241,4/26/22 10:50,132.6,-0.24,,,,
2242,4/26/22 11:00,132.6,-0.23,,,,
2243,4/26/22 11:10,132.6,-0.24,,,,
2244,4/26/22 11:20,132.6,-0.23,,,,
2245,4/26/22 11:30,132.6,-0.23,,,,
2246,4/26/22 11:40,132.2,-0.23,,,,
2247,4/26/22 11:50,132.2,-0.23,,,,
2248,4/26/22 12:00,132.2,-0.23,,,,
2249,4/26/22 12:10,131.9,-0.23,,,,
2250,4/26/22 12:20,131.9,-0.21,,,,
2251,4/26/22 12:30,131.9,-0.21,,,,
2252,4/26/22 12:40,131.9,-0.21,,,,
2253,4/26/22 12:50,131.9,-0.2,,,,
2254,4/26/22 13:00,132.2,-0.19,,,,
2255,4/26/22 13:10,132.2,-0.04,,,,
2256,4/26/22 13:20,133,0.23,,,,
2257,4/26/22 13:30,133.7,0.55,,,,
2258,4/26/22 13:40,133.6,0.92,,,,
2259,4/26/22 13:50,133.6,1.25,,,,
2260,4/26/22 14:00,134.7,1.83,,,,
2261,4/26/22 14:10,136.2,2.35,,,,
2262,4/26/22 14:20,137.3,2.72,,,,
2263,4/26/22 14:30,138,3.06,,,,
2264,4/26/22 14:40,139.1,3.35,,,,
2265,4/26/22 14:50,139.9,3.61,,,,
2266,4/26/22 15:00,140.6,3.8,,,,
2267,4/26/22 15:10,141.7,3.97,,,,
2268,4/26/22 15:20,142.5,4.16,,,,
2269,4/26/22 15:30,143.6,4.33,,,,
2270,4/26/22 15:40,144.8,4.53,,,,
2271,4/26/22 15:50,145.5,4.72,,,,
2272,4/26/22 16:00,146.6,4.89,,,,
2273,4/26/22 16:10,147.4,5.04,,,,
2274,4/26/22 16:20,147.8,5.14,,,,
2275,4/26/22 16:30,148.1,5.27,,,,
2276,4/26/22 16:40,148.5,5.32,,,,
2277,4/26/22 16:50,148.5,5.37,,,,
2278,4/26/22 17:00,148.1,5.4,,,,
2279,4/26/22 17:10,148.1,5.41,,,,
2280,4/26/22 17:20,148.1,5.4,,,,
2281,4/26/22 17:30,147.7,5.4,,,,
2282,4/26/22 17:40,147.7,5.36,,,,
2283,4/26/22 17:50,147.4,5.32,,,,
2284,4/26/22 18:00,147,5.28,,,,
2285,4/26/22 18:10,146.6,5.23,,,,
2286,4/26/22 18:20,146.2,5.15,,,,
2287,4/26/22 18:30,145.5,5.1,,,,
2288,4/26/22 18:40,145.1,5.05,,,,
2289,4/26/22 18:50,145.1,4.96,,,,
2290,4/26/22 19:00,144.7,4.88,,,,
2291,4/26/22 19:10,144,4.79,,,,
2292,4/26/22 19:20,143.6,4.68,,,,
2293,4/26/22 19:30,143.2,4.59,,,,
2294,4/26/22 19:40,142.8,4.5,,,,
2295,4/26/22 19:50,142.1,4.39,,,,
2296,4/26/22 20:00,142.1,4.28,,,,
2297,4/26/22 20:10,140.9,4.19,,,,
2298,4/26/22 20:20,140.6,4.07,,,,
2299,4/26/22 20:30,140.2,3.96,,,,
2300,4/26/22 20:40,139.8,3.84,,,,
2301,4/26/22 20:50,139.5,3.72,,,,
2302,4/26/22 21:00,138.7,3.62,,,,
2303,4/26/22 21:10,138.3,3.49,,,,
2304,4/26/22 21:20,138,3.39,,,,
2305,4/26/22 21:30,137.2,3.26,,,,
2306,4/26/22 21:40,136.4,3.14,,,,
2307,4/26/22 21:50,136.1,3.02,,,,
2308,4/26/22 22:00,135.7,2.89,,,,
2309,4/26/22 22:10,135.3,2.77,,,,
2310,4/26/22 22:20,135,2.66,,,,
2311,4/26/22 22:30,134.6,2.57,,,,
2312,4/26/22 22:40,133.8,2.46,,,,
2313,4/26/22 22:50,133.4,2.37,,,,
2314,4/26/22 23:00,132.7,2.28,,,,
2315,4/26/22 23:10,132.7,2.19,,,,
2316,4/26/22 23:20,131.9,2.11,,,,
2317,4/26/22 23:30,131.9,2.01,,,,
2318,4/26/22 23:40,131.6,1.93,,,,
2319,4/26/22 23:50,131.2,1.85,,,,
2320,4/27/22 0:00,130.8,1.79,,,,
2321,4/27/22 0:10,130.4,1.74,,,,
2322,4/27/22 0:20,130.4,1.67,,,,
2323,4/27/22 0:30,130.1,1.62,,,,
2324,4/27/22 0:40,129.3,1.57,,,,
2325,4/27/22 0:50,129.3,1.51,,,,
2326,4/27/22 1:00,129.3,1.49,,,,
2327,4/27/22 1:10,128.9,1.45,,,,
2328,4/27/22 1:20,128.9,1.4,,,,
2329,4/27/22 1:30,128.5,1.37,,,,
2330,4/27/22 1:40,128.2,1.32,,,,
2331,4/27/22 1:50,128.2,1.29,,,,
2332,4/27/22 2:00,128.2,1.24,,,,
2333,4/27/22 2:10,127.8,1.22,,,,
2334,4/27/22 2:20,127.4,1.18,,,,
2335,4/27/22 2:30,127.4,1.15,,,,
2336,4/27/22 2:40,127,1.1,,,,
2337,4/27/22 2:50,127,1.09,,,,
2338,4/27/22 3:00,127,1.03,,,,
2339,4/27/22 3:10,127,1.02,,,,
2340,4/27/22 3:20,126.6,0.97,,,,
2341,4/27/22 3:30,126.3,0.94,,,,
2342,4/27/22 3:40,126.3,0.9,,,,
2343,4/27/22 3:50,125.9,0.87,,,,
2344,4/27/22 4:00,125.9,0.83,,,,
2345,4/27/22 4:10,125.9,0.77,,,,
2346,4/27/22 4:20,125.5,0.75,,,,
2347,4/27/22 4:30,125.1,0.72,,,,
2348,4/27/22 4:40,125.5,0.68,,,,
2349,4/27/22 4:50,124.7,0.64,,,,
2350,4/27/22 5:00,124.4,0.61,,,,
2351,4/27/22 5:10,124.4,0.58,,,,
2352,4/27/22 5:20,124.4,0.55,,,,
2353,4/27/22 5:30,124.4,0.5,,,,
2354,4/27/22 5:40,124,0.48,,,,
2355,4/27/22 5:50,124,0.45,,,,
2356,4/27/22 6:00,123.6,0.41,,,,
2357,4/27/22 6:10,123.6,0.36,,,,
2358,4/27/22 6:20,123.6,0.33,,,,
2359,4/27/22 6:30,123.2,0.29,,,,
2360,4/27/22 6:40,122.9,0.25,,,,
2361,4/27/22 6:50,122.9,0.25,,,,
2362,4/27/22 7:00,122.9,0.23,,,,
2363,4/27/22 7:10,122.9,0.24,,,,
2364,4/27/22 7:20,122.5,0.23,,,,
2365,4/27/22 7:30,122.5,0.24,,,,
2366,4/27/22 7:40,122.9,0.27,,,,
2367,4/27/22 7:50,122.8,0.31,,,,
2368,4/27/22 8:00,122.5,0.33,,,,
2369,4/27/22 8:10,122.8,0.38,,,,
2370,4/27/22 8:20,122.8,0.44,,,,
2371,4/27/22 8:30,122.8,0.49,,,,
2372,4/27/22 8:40,123.2,0.55,,,,
2373,4/27/22 8:50,123.2,0.63,,,,
2374,4/27/22 9:00,123.6,0.71,,,,
2375,4/27/22 9:10,123.9,0.8,,,,
2376,4/27/22 9:20,124.3,0.92,,,,
2377,4/27/22 9:30,124.7,1.05,,,,
2378,4/27/22 9:40,125.4,1.22,,,,
2379,4/27/22 9:50,125.8,1.41,,,,
2380,4/27/22 10:00,126.9,1.63,,,,
2381,4/27/22 10:10,127.7,1.88,,,,
2382,4/27/22 10:20,128.8,2.15,,,,
2383,4/27/22 10:30,130.3,2.45,,,,
2384,4/27/22 10:40,131.5,2.75,,,,
2385,4/27/22 10:50,132.6,3.06,,,,
2386,4/27/22 11:00,134.1,3.39,,,,
2387,4/27/22 11:10,135.2,3.66,,,,
2388,4/27/22 11:20,136.3,3.92,,,,
2389,4/27/22 11:30,137.1,4.13,,,,
2390,4/27/22 11:40,138.2,4.31,,,,
2391,4/27/22 11:50,138.6,4.45,,,,
2392,4/27/22 12:00,139,4.57,,,,
2393,4/27/22 12:10,139.3,4.68,,,,
2394,4/27/22 12:20,139.7,4.79,,,,
2395,4/27/22 12:30,139.7,4.85,,,,
2396,4/27/22 12:40,140.1,4.92,,,,
2397,4/27/22 12:50,140.1,5,,,,
2398,4/27/22 13:00,140,5.04,,,,
2399,4/27/22 13:10,140,5.07,,,,
2400,4/27/22 13:20,140.4,5.11,,,,
2401,4/27/22 13:30,140.4,5.15,,,,
2402,4/27/22 13:40,140.4,5.15,,,,
2403,4/27/22 13:50,140.4,5.14,,,,
2404,4/27/22 14:00,140.4,5.19,,,,
2405,4/27/22 14:10,140,5.2,,,,
2406,4/27/22 14:20,140.4,5.22,,,,
2407,4/27/22 14:30,140.4,5.22,,,,
2408,4/27/22 14:40,140.4,5.2,,,,
2409,4/27/22 14:50,140.4,5.18,,,,
2410,4/27/22 15:00,140,5.17,,,,
2411,4/27/22 15:10,140,5.19,,,,
2412,4/27/22 15:20,140.4,5.27,,,,
2413,4/27/22 15:30,140.8,5.39,,,,
2414,4/27/22 15:40,141.5,5.52,,,,
2415,4/27/22 15:50,141.9,5.66,,,,
2416,4/27/22 16:00,142.6,5.78,,,,
2417,4/27/22 16:10,143,5.89,,,,
2418,4/27/22 16:20,143.4,5.96,,,,
2419,4/27/22 16:30,143.4,6,,,,
2420,4/27/22 16:40,143,6.01,,,,
2421,4/27/22 16:50,143,6.01,,,,
2422,4/27/22 17:00,142.6,6.02,,,,
2423,4/27/22 17:10,142.6,5.98,,,,
2424,4/27/22 17:20,142.6,5.96,,,,
2425,4/27/22 17:30,141.8,5.94,,,,
2426,4/27/22 17:40,141.9,5.89,,,,
2427,4/27/22 17:50,141.9,5.85,,,,
2428,4/27/22 18:00,141.9,5.79,,,,
2429,4/27/22 18:10,141.9,5.75,,,,
2430,4/27/22 18:20,141.1,5.67,,,,
2431,4/27/22 18:30,141.1,5.61,,,,
2432,4/27/22 18:40,140.8,5.49,,,,
2433,4/27/22 18:50,140.4,5.41,,,,
2434,4/27/22 19:00,140,5.31,,,,
2435,4/27/22 19:10,139.6,5.22,,,,
2436,4/27/22 19:20,139.3,5.13,,,,
2437,4/27/22 19:30,139.3,5.02,,,,
2438,4/27/22 19:40,138.9,4.92,,,,
2439,4/27/22 19:50,138.5,4.81,,,,
2440,4/27/22 20:00,137.8,4.72,,,,
2441,4/27/22 20:10,137.4,4.62,,,,
2442,4/27/22 20:20,137,4.53,,,,
2443,4/27/22 20:30,137,4.42,,,,
2444,4/27/22 20:40,136.7,4.31,,,,
2445,4/27/22 20:50,136.3,4.19,,,,
2446,4/27/22 21:00,135.9,4.1,,,,
2447,4/27/22 21:10,135.5,4.01,,,,
2448,4/27/22 21:20,135.6,3.89,,,,
2449,4/27/22 21:30,135.2,3.79,,,,
2450,4/27/22 21:40,134.8,3.7,,,,
2451,4/27/22 21:50,134.4,3.61,,,,
2452,4/27/22 22:00,134.5,3.5,,,,
2453,4/27/22 22:10,134.1,3.41,,,,
2454,4/27/22 22:20,133.7,3.32,,,,
2455,4/27/22 22:30,133.7,3.23,,,,
2456,4/27/22 22:40,132.6,3.13,,,,
2457,4/27/22 22:50,132.6,3.03,,,,
2458,4/27/22 23:00,132.2,2.94,,,,
2459,4/27/22 23:10,131.8,2.85,,,,
2460,4/27/22 23:20,131.8,2.76,,,,
2461,4/27/22 23:30,131.5,2.7,,,,
2462,4/27/22 23:40,131.1,2.61,,,,
2463,4/27/22 23:50,130.7,2.53,,,,
2464,4/28/22 0:00,130.7,2.45,,,,
2465,4/28/22 0:10,130.3,2.37,,,,
2466,4/28/22 0:20,130.4,2.29,,,,
2467,4/28/22 0:30,129.6,2.22,,,,
2468,4/28/22 0:40,129.2,2.15,,,,
2469,4/28/22 0:50,129.2,2.1,,,,
2470,4/28/22 1:00,129.2,2.02,,,,
2471,4/28/22 1:10,129.2,1.96,,,,
2472,4/28/22 1:20,128.9,1.88,,,,
2473,4/28/22 1:30,128.5,1.81,,,,
2474,4/28/22 1:40,128.1,1.76,,,,
2475,4/28/22 1:50,128.1,1.7,,,,
2476,4/28/22 2:00,127.7,1.64,,,,
2477,4/28/22 2:10,127.7,1.59,,,,
2478,4/28/22 2:20,127.7,1.54,,,,
2479,4/28/22 2:30,127.4,1.48,,,,
2480,4/28/22 2:40,127.4,1.42,,,,
2481,4/28/22 2:50,127,1.37,,,,
2482,4/28/22 3:00,126.6,1.31,,,,
2483,4/28/22 3:10,126.6,1.25,,,,
2484,4/28/22 3:20,126.2,1.2,,,,
2485,4/28/22 3:30,125.8,1.16,,,,
2486,4/28/22 3:40,126.2,1.11,,,,
2487,4/28/22 3:50,125.9,1.06,,,,
2488,4/28/22 4:00,125.9,1.02,,,,
2489,4/28/22 4:10,125.9,0.97,,,,
2490,4/28/22 4:20,125.5,0.9,,,,
2491,4/28/22 4:30,125.1,0.87,,,,
2492,4/28/22 4:40,124.7,0.83,,,,
2493,4/28/22 4:50,124.3,0.77,,,,
2494,4/28/22 5:00,124.3,0.74,,,,
2495,4/28/22 5:10,124.4,0.68,,,,
2496,4/28/22 5:20,124.4,0.64,,,,
2497,4/28/22 5:30,124,0.61,,,,
2498,4/28/22 5:40,123.6,0.57,,,,
2499,4/28/22 5:50,123.6,0.5,,,,
2500,4/28/22 6:00,123.6,0.45,,,,
2501,4/28/22 6:10,123.2,0.41,,,,
2502,4/28/22 6:20,123.2,0.37,,,,
2503,4/28/22 6:30,122.8,0.32,,,,
2504,4/28/22 6:40,122.8,0.28,,,,
2505,4/28/22 6:50,122.9,0.25,,,,
2506,4/28/22 7:00,122.5,0.22,,,,
2507,4/28/22 7:10,122.5,0.18,,,,
2508,4/28/22 7:20,122.5,0.18,,,,
2509,4/28/22 7:30,122.5,0.19,,,,
2510,4/28/22 7:40,122.5,0.2,,,,
2511,4/28/22 7:50,122.5,0.22,,,,
2512,4/28/22 8:00,122.5,0.22,,,,
2513,4/28/22 8:10,122.5,0.23,,,,
2514,4/28/22 8:20,122.5,0.25,,,,
2515,4/28/22 8:30,122.5,0.28,,,,
2516,4/28/22 8:40,122.5,0.31,,,,
2517,4/28/22 8:50,122.5,0.36,,,,
2518,4/28/22 9:00,122.8,0.41,,,,
2519,4/28/22 9:10,122.8,0.48,,,,
2520,4/28/22 9:20,123.2,0.59,,,,
2521,4/28/22 9:30,123.6,0.71,,,,
2522,4/28/22 9:40,123.9,0.88,,,,
2523,4/28/22 9:50,124.7,1.07,,,,
2524,4/28/22 10:00,125.8,1.31,,,,
2525,4/28/22 10:10,127,1.59,,,,
2526,4/28/22 10:20,127.7,1.88,,,,
2527,4/28/22 10:30,128.8,2.19,,,,
2528,4/28/22 10:40,130.7,2.53,,,,
2529,4/28/22 10:50,131.8,2.9,,,,
2530,4/28/22 11:00,134.1,3.29,,,,
2531,4/28/22 11:10,135.6,3.68,,,,
2532,4/28/22 11:20,137.5,4.06,,,,
2533,4/28/22 11:30,139.4,4.44,,,,
2534,4/28/22 11:40,140.9,4.79,,,,
2535,4/28/22 11:50,142.4,5.11,,,,
2536,4/28/22 12:00,143.9,5.44,,,,
2537,4/28/22 12:10,145,5.74,,,,
2538,4/28/22 12:20,146.5,6.01,,,,
2539,4/28/22 12:30,147.6,6.23,,,,
2540,4/28/22 12:40,148,6.43,,,,
2541,4/28/22 12:50,148.3,6.57,,,,
2542,4/28/22 13:00,148.3,6.7,,,,
2543,4/28/22 13:10,148.3,6.79,,,,
2544,4/28/22 13:20,148.7,6.88,,,,
2545,4/28/22 13:30,148.3,6.93,,,,
2546,4/28/22 13:40,148.3,7,,,,
2547,4/28/22 13:50,148.3,7.06,,,,
2548,4/28/22 14:00,148.3,7.07,,,,
2549,4/28/22 14:10,147.9,7.1,,,,
2550,4/28/22 14:20,147.9,7.09,,,,
2551,4/28/22 14:30,147.9,7.07,,,,
2552,4/28/22 14:40,147.9,7.04,,,,
2553,4/28/22 14:50,147.5,7.01,,,,
2554,4/28/22 15:00,147.9,6.97,,,,
2555,4/28/22 15:10,147.5,6.93,,,,
2556,4/28/22 15:20,147.5,6.92,,,,
2557,4/28/22 15:30,147.5,6.88,,,,
2558,4/28/22 15:40,147.1,6.83,,,,
2559,4/28/22 15:50,147.1,6.79,,,,
2560,4/28/22 16:00,147.1,6.76,,,,
2561,4/28/22 16:10,147.5,6.75,,,,
2562,4/28/22 16:20,147.5,6.71,,,,
2563,4/28/22 16:30,147.5,6.67,,,,
2564,4/28/22 16:40,147.2,6.65,,,,
2565,4/28/22 16:50,147.2,6.57,,,,
2566,4/28/22 17:00,147.2,6.52,,,,
2567,4/28/22 17:10,146.8,6.45,,,,
2568,4/28/22 17:20,146.8,6.39,,,,
2569,4/28/22 17:30,146.8,6.33,,,,
2570,4/28/22 17:40,146.1,6.28,,,,
2571,4/28/22 17:50,145.7,6.2,,,,
2572,4/28/22 18:00,145.7,6.11,,,,
2573,4/28/22 18:10,145.3,6.06,,,,
2574,4/28/22 18:20,145.3,5.98,,,,
2575,4/28/22 18:30,144.9,5.91,,,,
2576,4/28/22 18:40,145,5.81,,,,
2577,4/28/22 18:50,144.6,5.75,,,,
2578,4/28/22 19:00,143.8,5.66,,,,
2579,4/28/22 19:10,143.5,5.57,,,,
2580,4/28/22 19:20,143.5,5.46,,,,
2581,4/28/22 19:30,143.1,5.37,,,,
2582,4/28/22 19:40,142.7,5.3,,,,
2583,4/28/22 19:50,142.3,5.19,,,,
2584,4/28/22 20:00,142,5.09,,,,
2585,4/28/22 20:10,141.2,4.98,,,,
2586,4/28/22 20:20,140.8,4.89,,,,
2587,4/28/22 20:30,140.9,4.8,,,,
2588,4/28/22 20:40,140.1,4.7,,,,
2589,4/28/22 20:50,140.1,4.61,,,,
2590,4/28/22 21:00,139.7,4.53,,,,
2591,4/28/22 21:10,139.4,4.42,,,,
2592,4/28/22 21:20,139,4.35,,,,
2593,4/28/22 21:30,139,4.26,,,,
2594,4/28/22 21:40,138.6,4.16,,,,
2595,4/28/22 21:50,138.2,4.09,,,,
2596,4/28/22 22:00,137.9,4,,,,
2597,4/28/22 22:10,137.5,3.89,,,,
2598,4/28/22 22:20,137.1,3.83,,,,
2599,4/28/22 22:30,137.1,3.74,,,,
2600,4/28/22 22:40,137.1,3.66,,,,
2601,4/28/22 22:50,136.8,3.58,,,,
2602,4/28/22 23:00,136.4,3.48,,,,
2603,4/28/22 23:10,136,3.4,,,,
2604,4/28/22 23:20,136,3.33,,,,
2605,4/28/22 23:30,135.7,3.24,,,,
2606,4/28/22 23:40,135.7,3.15,,,,
2607,4/28/22 23:50,135.3,3.07,,,,
2608,4/29/22 0:00,134.9,2.98,,,,
2609,4/29/22 0:10,134.5,2.89,,,,
2610,4/29/22 0:20,134.2,2.81,,,,
2611,4/29/22 0:30,134.2,2.71,,,,
2612,4/29/22 0:40,133.8,2.63,,,,
2613,4/29/22 0:50,133.4,2.54,,,,
2614,4/29/22 1:00,133,2.45,,,,
2615,4/29/22 1:10,132.7,2.37,,,,
2616,4/29/22 1:20,132.3,2.28,,,,
2617,4/29/22 1:30,132.3,2.22,,,,
2618,4/29/22 1:40,131.9,2.15,,,,
2619,4/29/22 1:50,131.9,2.09,,,,
2620,4/29/22 2:00,131.6,2.02,,,,
2621,4/29/22 2:10,131.6,1.97,,,,
2622,4/29/22 2:20,131.2,1.89,,,,
2623,4/29/22 2:30,131.2,1.84,,,,
2624,4/29/22 2:40,130.8,1.77,,,,
2625,4/29/22 2:50,130.8,1.71,,,,
2626,4/29/22 3:00,130.4,1.66,,,,
2627,4/29/22 3:10,130.1,1.59,,,,
2628,4/29/22 3:20,130.1,1.54,,,,
2629,4/29/22 3:30,130.1,1.5,,,,
2630,4/29/22 3:40,130.1,1.44,,,,
2631,4/29/22 3:50,129.3,1.4,,,,
2632,4/29/22 4:00,129.3,1.36,,,,
2633,4/29/22 4:10,129.3,1.33,,,,
2634,4/29/22 4:20,129.3,1.31,,,,
2635,4/29/22 4:30,129.3,1.28,,,,
2636,4/29/22 4:40,128.9,1.24,,,,
2637,4/29/22 4:50,128.9,1.23,,,,
2638,4/29/22 5:00,128.9,1.2,,,,
2639,4/29/22 5:10,128.6,1.16,,,,
2640,4/29/22 5:20,128.6,1.13,,,,
2641,4/29/22 5:30,129,1.1,,,,
2642,4/29/22 5:40,128.2,1.07,,,,
2643,4/29/22 5:50,128.2,1.03,,,,
2644,4/29/22 6:00,128.2,1,,,,
2645,4/29/22 6:10,127.8,0.96,,,,
2646,4/29/22 6:20,127.8,0.93,,,,
2647,4/29/22 6:30,127.8,0.89,,,,
2648,4/29/22 6:40,127.8,0.87,,,,
2649,4/29/22 6:50,127.8,0.84,,,,
2650,4/29/22 7:00,127.4,0.83,,,,
2651,4/29/22 7:10,127.8,0.81,,,,
2652,4/29/22 7:20,127.4,0.81,,,,
2653,4/29/22 7:30,127.4,0.81,,,,
2654,4/29/22 7:40,127.4,0.83,,,,
2655,4/29/22 7:50,127.8,0.84,,,,
2656,4/29/22 8:00,127.8,0.87,,,,
2657,4/29/22 8:10,127.8,0.88,,,,
2658,4/29/22 8:20,127.8,0.9,,,,
2659,4/29/22 8:30,127.8,0.94,,,,
2660,4/29/22 8:40,127.8,0.97,,,,
2661,4/29/22 8:50,128.2,1.02,,,,
2662,4/29/22 9:00,128.2,1.06,,,,
2663,4/29/22 9:10,129,1.13,,,,
2664,4/29/22 9:20,128.9,1.19,,,,
2665,4/29/22 9:30,129.3,1.27,,,,
2666,4/29/22 9:40,129.3,1.33,,,,
2667,4/29/22 9:50,129.3,1.4,,,,
2668,4/29/22 10:00,130.1,1.46,,,,
2669,4/29/22 10:10,130.1,1.51,,,,
2670,4/29/22 10:20,130.5,1.54,,,,
2671,4/29/22 10:30,130.5,1.55,,,,
2672,4/29/22 10:40,130.5,1.55,,,,
2673,4/29/22 10:50,130.5,1.53,,,,
2674,4/29/22 11:00,130.5,1.51,,,,
2675,4/29/22 11:10,130.1,1.48,,,,
2676,4/29/22 11:20,130.1,1.44,,,,
2677,4/29/22 11:30,129.3,1.38,,,,
2678,4/29/22 11:40,129.3,1.31,,,,
2679,4/29/22 11:50,129.3,1.27,,,,
2680,4/29/22 12:00,129.3,1.19,,,,
2681,4/29/22 12:10,129.3,1.13,,,,
2682,4/29/22 12:20,129.4,1.05,,,,
