ID,time_sec,BV_volts,temp_C,DO_mgL,Q,datetime,sample_year,DO_mgL_avg,date,time
4053,1651747440,3.23,1.26,9.342,0.991,2022-05-05T10:44:00Z,2022,9.343,5/5/22,3:44:00
4054,1651747500,3.23,1.282,9.339,0.991,2022-05-05T10:45:00Z,2022,9.3412,5/5/22,3:45:00
4055,1651747560,3.23,1.282,9.345,0.991,2022-05-05T10:46:00Z,2022,9.3428,5/5/22,3:46:00
4056,1651747620,3.23,1.26,9.337,0.99,2022-05-05T10:47:00Z,2022,9.342,5/5/22,3:47:00
4057,1651747680,3.23,1.271,9.339,0.991,2022-05-05T10:48:00Z,2022,9.3404,5/5/22,3:48:00
4058,1651747740,3.23,1.282,9.335,0.991,2022-05-05T10:49:00Z,2022,9.339,5/5/22,3:49:00
4059,1651747800,3.23,1.282,9.339,0.991,2022-05-05T10:50:00Z,2022,9.339,5/5/22,3:50:00
4060,1651747860,3.23,1.249,9.356,0.991,2022-05-05T10:51:00Z,2022,9.3412,5/5/22,3:51:00
4061,1651747920,3.23,1.249,9.35,0.991,2022-05-05T10:52:00Z,2022,9.3438,5/5/22,3:52:00
4062,1651747980,3.23,1.292,9.333,0.991,2022-05-05T10:53:00Z,2022,9.3426,5/5/22,3:53:00
4063,1651748040,3.23,1.271,9.331,0.99,2022-05-05T10:54:00Z,2022,9.3418,5/5/22,3:54:00
4064,1651748100,3.23,1.238,9.344,0.99,2022-05-05T10:55:00Z,2022,9.3428,5/5/22,3:55:00
4065,1651748160,3.23,1.249,9.347,0.991,2022-05-05T10:56:00Z,2022,9.341,5/5/22,3:56:00
4066,1651748220,3.23,1.292,9.308,0.99,2022-05-05T10:57:00Z,2022,9.3326,5/5/22,3:57:00
4067,1651748280,3.23,1.249,9.347,0.991,2022-05-05T10:58:00Z,2022,9.3354,5/5/22,3:58:00
4068,1651748340,3.23,1.249,9.333,0.99,2022-05-05T10:59:00Z,2022,9.3358,5/5/22,3:59:00
4069,1651748400,3.23,1.217,9.354,0.991,2022-05-05T11:00:00Z,2022,9.3378,5/5/22,4:00:00
4070,1651748460,3.23,1.249,9.345,0.991,2022-05-05T11:01:00Z,2022,9.3374,5/5/22,4:01:00
4071,1651748520,3.23,1.271,9.338,0.991,2022-05-05T11:02:00Z,2022,9.3434,5/5/22,4:02:00
4072,1651748580,3.23,1.228,9.354,0.991,2022-05-05T11:03:00Z,2022,9.3448,5/5/22,4:03:00
4073,1651748640,3.23,1.238,9.348,0.991,2022-05-05T11:04:00Z,2022,9.3478,5/5/22,4:04:00
4074,1651748700,3.23,1.238,9.344,0.991,2022-05-05T11:05:00Z,2022,9.3458,5/5/22,4:05:00
4075,1651748760,3.23,1.228,9.349,0.991,2022-05-05T11:06:00Z,2022,9.3466,5/5/22,4:06:00
4076,1651748820,3.23,1.238,9.347,0.991,2022-05-05T11:07:00Z,2022,9.3484,5/5/22,4:07:00
4077,1651748880,3.23,1.271,9.347,0.991,2022-05-05T11:08:00Z,2022,9.347,5/5/22,4:08:00
4078,1651748940,3.23,1.228,9.344,0.99,2022-05-05T11:09:00Z,2022,9.3462,5/5/22,4:09:00
4079,1651749000,3.23,1.26,9.341,0.991,2022-05-05T11:10:00Z,2022,9.3456,5/5/22,4:10:00
4080,1651749060,3.23,1.228,9.354,0.991,2022-05-05T11:11:00Z,2022,9.3466,5/5/22,4:11:00
4081,1651749120,3.23,1.249,9.349,0.991,2022-05-05T11:12:00Z,2022,9.347,5/5/22,4:12:00
4082,1651749180,3.23,1.292,9.328,0.991,2022-05-05T11:13:00Z,2022,9.3432,5/5/22,4:13:00
4083,1651749240,3.23,1.249,9.349,0.991,2022-05-05T11:14:00Z,2022,9.3442,5/5/22,4:14:00
4084,1651749300,3.23,1.249,9.342,0.991,2022-05-05T11:15:00Z,2022,9.3444,5/5/22,4:15:00
4085,1651749360,3.23,1.249,9.345,0.991,2022-05-05T11:16:00Z,2022,9.3426,5/5/22,4:16:00
4086,1651749420,3.23,1.228,9.355,0.991,2022-05-05T11:17:00Z,2022,9.3438,5/5/22,4:17:00
4087,1651749480,3.23,1.249,9.345,0.991,2022-05-05T11:18:00Z,2022,9.3472,5/5/22,4:18:00
4088,1651749540,3.23,1.249,9.341,0.99,2022-05-05T11:19:00Z,2022,9.3456,5/5/22,4:19:00
4089,1651749600,3.23,1.238,9.362,0.991,2022-05-05T11:20:00Z,2022,9.3496,5/5/22,4:20:00
4090,1651749660,3.23,1.249,9.335,0.99,2022-05-05T11:21:00Z,2022,9.3476,5/5/22,4:21:00
4091,1651749720,3.23,1.228,9.351,0.99,2022-05-05T11:22:00Z,2022,9.3468,5/5/22,4:22:00
4092,1651749780,3.23,1.217,9.341,0.99,2022-05-05T11:23:00Z,2022,9.346,5/5/22,4:23:00
4093,1651749840,3.23,1.228,9.348,0.991,2022-05-05T11:24:00Z,2022,9.3474,5/5/22,4:24:00
4094,1651749900,3.23,1.195,9.345,0.99,2022-05-05T11:25:00Z,2022,9.344,5/5/22,4:25:00
4095,1651749960,3.23,1.217,9.339,0.991,2022-05-05T11:26:00Z,2022,9.3448,5/5/22,4:26:00
4096,1651750020,3.23,1.185,9.361,0.991,2022-05-05T11:27:00Z,2022,9.3468,5/5/22,4:27:00
4097,1651750080,3.23,1.206,9.35,0.991,2022-05-05T11:28:00Z,2022,9.3486,5/5/22,4:28:00
4098,1651750140,3.23,1.238,9.334,0.99,2022-05-05T11:29:00Z,2022,9.3458,5/5/22,4:29:00
4099,1651750200,3.23,1.206,9.347,0.991,2022-05-05T11:30:00Z,2022,9.3462,5/5/22,4:30:00
4100,1651750260,3.23,1.206,9.356,0.991,2022-05-05T11:31:00Z,2022,9.3496,5/5/22,4:31:00
4101,1651750320,3.23,1.217,9.357,0.991,2022-05-05T11:32:00Z,2022,9.3488,5/5/22,4:32:00
4102,1651750380,3.23,1.217,9.355,0.991,2022-05-05T11:33:00Z,2022,9.3498,5/5/22,4:33:00
4103,1651750440,3.23,1.195,9.379,0.991,2022-05-05T11:34:00Z,2022,9.3588,5/5/22,4:34:00
4104,1651750500,3.23,1.195,9.365,0.991,2022-05-05T11:35:00Z,2022,9.3624,5/5/22,4:35:00
4105,1651750560,3.23,1.217,9.362,0.991,2022-05-05T11:36:00Z,2022,9.3636,5/5/22,4:36:00
4106,1651750620,3.23,1.206,9.366,0.991,2022-05-05T11:37:00Z,2022,9.3654,5/5/22,4:37:00
4107,1651750680,3.23,1.228,9.366,0.991,2022-05-05T11:38:00Z,2022,9.3676,5/5/22,4:38:00
4108,1651750740,3.23,1.249,9.342,0.99,2022-05-05T11:39:00Z,2022,9.3602,5/5/22,4:39:00
4109,1651750800,3.23,1.195,9.383,0.991,2022-05-05T11:40:00Z,2022,9.3638,5/5/22,4:40:00
4110,1651750860,3.23,1.238,9.34,0.99,2022-05-05T11:41:00Z,2022,9.3594,5/5/22,4:41:00
4111,1651750920,3.23,1.238,9.357,0.991,2022-05-05T11:42:00Z,2022,9.3576,5/5/22,4:42:00
4112,1651750980,3.23,1.206,9.373,0.991,2022-05-05T11:43:00Z,2022,9.359,5/5/22,4:43:00
4113,1651751040,3.23,1.217,9.365,0.991,2022-05-05T11:44:00Z,2022,9.3636,5/5/22,4:44:00
4114,1651751100,3.23,1.238,9.35,0.991,2022-05-05T11:45:00Z,2022,9.357,5/5/22,4:45:00
4115,1651751160,3.23,1.238,9.361,0.991,2022-05-05T11:46:00Z,2022,9.3612,5/5/22,4:46:00
4116,1651751220,3.23,1.228,9.372,0.991,2022-05-05T11:47:00Z,2022,9.3642,5/5/22,4:47:00
4117,1651751280,3.23,1.228,9.359,0.991,2022-05-05T11:48:00Z,2022,9.3614,5/5/22,4:48:00
4118,1651751340,3.23,1.228,9.356,0.991,2022-05-05T11:49:00Z,2022,9.3596,5/5/22,4:49:00
4119,1651751400,3.23,1.228,9.355,0.991,2022-05-05T11:50:00Z,2022,9.3606,5/5/22,4:50:00
4120,1651751460,3.23,1.26,9.351,0.991,2022-05-05T11:51:00Z,2022,9.3586,5/5/22,4:51:00
4121,1651751520,3.23,1.249,9.344,0.991,2022-05-05T11:52:00Z,2022,9.353,5/5/22,4:52:00
4122,1651751580,3.23,1.185,9.376,0.991,2022-05-05T11:53:00Z,2022,9.3564,5/5/22,4:53:00
4123,1651751640,3.23,1.238,9.358,0.991,2022-05-05T11:54:00Z,2022,9.3568,5/5/22,4:54:00
4124,1651751700,3.23,1.238,9.349,0.991,2022-05-05T11:55:00Z,2022,9.3556,5/5/22,4:55:00
4125,1651751760,3.23,1.238,9.348,0.991,2022-05-05T11:56:00Z,2022,9.355,5/5/22,4:56:00
4126,1651751820,3.23,1.228,9.335,0.99,2022-05-05T11:57:00Z,2022,9.3532,5/5/22,4:57:00
4127,1651751880,3.23,1.249,9.345,0.991,2022-05-05T11:58:00Z,2022,9.347,5/5/22,4:58:00
4128,1651751940,3.23,1.228,9.36,0.991,2022-05-05T11:59:00Z,2022,9.3474,5/5/22,4:59:00
4129,1651752000,3.23,1.228,9.339,0.991,2022-05-05T12:00:00Z,2022,9.3454,5/5/22,5:00:00
4130,1651752060,3.23,1.206,9.344,0.99,2022-05-05T12:01:00Z,2022,9.3446,5/5/22,5:01:00
4131,1651752120,3.23,1.228,9.334,0.991,2022-05-05T12:02:00Z,2022,9.3444,5/5/22,5:02:00
4132,1651752180,3.23,1.217,9.353,0.991,2022-05-05T12:03:00Z,2022,9.346,5/5/22,5:03:00
4133,1651752240,3.23,1.206,9.347,0.99,2022-05-05T12:04:00Z,2022,9.3434,5/5/22,5:04:00
4134,1651752300,3.23,1.217,9.355,0.991,2022-05-05T12:05:00Z,2022,9.3466,5/5/22,5:05:00
4135,1651752360,3.23,1.206,9.364,0.991,2022-05-05T12:06:00Z,2022,9.3506,5/5/22,5:06:00
4136,1651752420,3.23,1.195,9.366,0.991,2022-05-05T12:07:00Z,2022,9.357,5/5/22,5:07:00
4137,1651752480,3.23,1.206,9.368,0.992,2022-05-05T12:08:00Z,2022,9.36,5/5/22,5:08:00
4138,1651752540,3.23,1.163,9.37,0.991,2022-05-05T12:09:00Z,2022,9.3646,5/5/22,5:09:00
4139,1651752600,3.23,1.185,9.339,0.99,2022-05-05T12:10:00Z,2022,9.3614,5/5/22,5:10:00
4140,1651752660,3.23,1.174,9.354,0.99,2022-05-05T12:11:00Z,2022,9.3594,5/5/22,5:11:00
4141,1651752720,3.23,1.185,9.348,0.99,2022-05-05T12:12:00Z,2022,9.3558,5/5/22,5:12:00
4142,1651752780,3.23,1.195,9.349,0.991,2022-05-05T12:13:00Z,2022,9.352,5/5/22,5:13:00
4143,1651752840,3.23,1.195,9.345,0.991,2022-05-05T12:14:00Z,2022,9.347,5/5/22,5:14:00
4144,1651752900,3.23,1.195,9.347,0.991,2022-05-05T12:15:00Z,2022,9.3486,5/5/22,5:15:00
4145,1651752960,3.23,1.185,9.353,0.99,2022-05-05T12:16:00Z,2022,9.3484,5/5/22,5:16:00
4146,1651753020,3.23,1.195,9.345,0.99,2022-05-05T12:17:00Z,2022,9.3478,5/5/22,5:17:00
4147,1651753080,3.23,1.185,9.358,0.991,2022-05-05T12:18:00Z,2022,9.3496,5/5/22,5:18:00
4148,1651753140,3.23,1.195,9.362,0.991,2022-05-05T12:19:00Z,2022,9.353,5/5/22,5:19:00
4149,1651753200,3.23,1.185,9.37,0.991,2022-05-05T12:20:00Z,2022,9.3576,5/5/22,5:20:00
4150,1651753260,3.23,1.195,9.36,0.991,2022-05-05T12:21:00Z,2022,9.359,5/5/22,5:21:00
4151,1651753320,3.23,1.163,9.37,0.991,2022-05-05T12:22:00Z,2022,9.364,5/5/22,5:22:00
4152,1651753380,3.23,1.185,9.369,0.991,2022-05-05T12:23:00Z,2022,9.3662,5/5/22,5:23:00
4153,1651753440,3.23,1.163,9.374,0.991,2022-05-05T12:24:00Z,2022,9.3686,5/5/22,5:24:00
4154,1651753500,3.23,1.195,9.36,0.991,2022-05-05T12:25:00Z,2022,9.3666,5/5/22,5:25:00
4155,1651753560,3.23,1.195,9.363,0.991,2022-05-05T12:26:00Z,2022,9.3672,5/5/22,5:26:00
4156,1651753620,3.23,1.206,9.355,0.991,2022-05-05T12:27:00Z,2022,9.3642,5/5/22,5:27:00
4157,1651753680,3.23,1.174,9.375,0.99,2022-05-05T12:28:00Z,2022,9.3654,5/5/22,5:28:00
4158,1651753740,3.23,1.152,9.387,0.991,2022-05-05T12:29:00Z,2022,9.368,5/5/22,5:29:00
4159,1651753800,3.23,1.163,9.391,0.991,2022-05-05T12:30:00Z,2022,9.3742,5/5/22,5:30:00
4160,1651753860,3.23,1.206,9.371,0.991,2022-05-05T12:31:00Z,2022,9.3758,5/5/22,5:31:00
4161,1651753920,3.23,1.195,9.358,0.99,2022-05-05T12:32:00Z,2022,9.3764,5/5/22,5:32:00
4162,1651753980,3.23,1.195,9.372,0.991,2022-05-05T12:33:00Z,2022,9.3758,5/5/22,5:33:00
4163,1651754040,3.23,1.195,9.372,0.991,2022-05-05T12:34:00Z,2022,9.3728,5/5/22,5:34:00
4164,1651754100,3.23,1.217,9.354,0.99,2022-05-05T12:35:00Z,2022,9.3654,5/5/22,5:35:00
4165,1651754160,3.23,1.217,9.365,0.991,2022-05-05T12:36:00Z,2022,9.3642,5/5/22,5:36:00
4166,1651754220,3.23,1.195,9.375,0.991,2022-05-05T12:37:00Z,2022,9.3676,5/5/22,5:37:00
4167,1651754280,3.23,1.185,9.385,0.991,2022-05-05T12:38:00Z,2022,9.3702,5/5/22,5:38:00
4168,1651754340,3.23,1.206,9.379,0.991,2022-05-05T12:39:00Z,2022,9.3716,5/5/22,5:39:00
4169,1651754400,3.23,1.195,9.37,0.991,2022-05-05T12:40:00Z,2022,9.3748,5/5/22,5:40:00
4170,1651754460,3.23,1.238,9.364,0.991,2022-05-05T12:41:00Z,2022,9.3746,5/5/22,5:41:00
4171,1651754520,3.23,1.185,9.375,0.991,2022-05-05T12:42:00Z,2022,9.3746,5/5/22,5:42:00
4172,1651754580,3.23,1.195,9.368,0.991,2022-05-05T12:43:00Z,2022,9.3712,5/5/22,5:43:00
4173,1651754640,3.23,1.228,9.347,0.99,2022-05-05T12:44:00Z,2022,9.3648,5/5/22,5:44:00
4174,1651754700,3.23,1.195,9.382,0.991,2022-05-05T12:45:00Z,2022,9.3672,5/5/22,5:45:00
4175,1651754760,3.23,1.206,9.361,0.991,2022-05-05T12:46:00Z,2022,9.3666,5/5/22,5:46:00
4176,1651754820,3.23,1.217,9.366,0.991,2022-05-05T12:47:00Z,2022,9.3648,5/5/22,5:47:00
4177,1651754880,3.23,1.228,9.353,0.991,2022-05-05T12:48:00Z,2022,9.3618,5/5/22,5:48:00
4178,1651754940,3.23,1.185,9.38,0.991,2022-05-05T12:49:00Z,2022,9.3684,5/5/22,5:49:00
4179,1651755000,3.23,1.206,9.374,0.991,2022-05-05T12:50:00Z,2022,9.3668,5/5/22,5:50:00
4180,1651755060,3.23,1.217,9.366,0.991,2022-05-05T12:51:00Z,2022,9.3678,5/5/22,5:51:00
4181,1651755120,3.23,1.206,9.383,0.991,2022-05-05T12:52:00Z,2022,9.3712,5/5/22,5:52:00
4182,1651755180,3.23,1.217,9.369,0.991,2022-05-05T12:53:00Z,2022,9.3744,5/5/22,5:53:00
4183,1651755240,3.23,1.217,9.363,0.99,2022-05-05T12:54:00Z,2022,9.371,5/5/22,5:54:00
4184,1651755300,3.23,1.249,9.359,0.991,2022-05-05T12:55:00Z,2022,9.368,5/5/22,5:55:00
4185,1651755360,3.23,1.217,9.369,0.991,2022-05-05T12:56:00Z,2022,9.3686,5/5/22,5:56:00
4186,1651755420,3.23,1.206,9.37,0.991,2022-05-05T12:57:00Z,2022,9.366,5/5/22,5:57:00
4187,1651755480,3.23,1.228,9.369,0.991,2022-05-05T12:58:00Z,2022,9.366,5/5/22,5:58:00
4188,1651755540,3.23,1.217,9.375,0.991,2022-05-05T12:59:00Z,2022,9.3684,5/5/22,5:59:00
4189,1651755600,3.23,1.206,9.385,0.991,2022-05-05T13:00:00Z,2022,9.3736,5/5/22,6:00:00
4190,1651755660,3.23,1.249,9.377,0.992,2022-05-05T13:01:00Z,2022,9.3752,5/5/22,6:01:00
4191,1651755720,3.23,1.249,9.353,0.99,2022-05-05T13:02:00Z,2022,9.3718,5/5/22,6:02:00
4192,1651755780,3.23,1.249,9.372,0.991,2022-05-05T13:03:00Z,2022,9.3724,5/5/22,6:03:00
4193,1651755840,3.23,1.249,9.364,0.991,2022-05-05T13:04:00Z,2022,9.3702,5/5/22,6:04:00
4194,1651755900,3.23,1.206,9.374,0.991,2022-05-05T13:05:00Z,2022,9.368,5/5/22,6:05:00
4195,1651755960,3.23,1.228,9.368,0.991,2022-05-05T13:06:00Z,2022,9.3662,5/5/22,6:06:00
4196,1651756020,3.23,1.228,9.373,0.991,2022-05-05T13:07:00Z,2022,9.3702,5/5/22,6:07:00
4197,1651756080,3.23,1.228,9.372,0.991,2022-05-05T13:08:00Z,2022,9.3702,5/5/22,6:08:00
4198,1651756140,3.23,1.249,9.353,0.99,2022-05-05T13:09:00Z,2022,9.368,5/5/22,6:09:00
4199,1651756200,3.23,1.228,9.373,0.991,2022-05-05T13:10:00Z,2022,9.3678,5/5/22,6:10:00
4200,1651756260,3.23,1.26,9.36,0.991,2022-05-05T13:11:00Z,2022,9.3662,5/5/22,6:11:00
4201,1651756320,3.23,1.228,9.38,0.991,2022-05-05T13:12:00Z,2022,9.3676,5/5/22,6:12:00
4202,1651756380,3.23,1.26,9.356,0.99,2022-05-05T13:13:00Z,2022,9.3644,5/5/22,6:13:00
4203,1651756440,3.23,1.228,9.381,0.991,2022-05-05T13:14:00Z,2022,9.37,5/5/22,6:14:00
4204,1651756500,3.23,1.249,9.363,0.991,2022-05-05T13:15:00Z,2022,9.368,5/5/22,6:15:00
4205,1651756560,3.23,1.228,9.375,0.991,2022-05-05T13:16:00Z,2022,9.371,5/5/22,6:16:00
4206,1651756620,3.23,1.238,9.375,0.991,2022-05-05T13:17:00Z,2022,9.37,5/5/22,6:17:00
4207,1651756680,3.23,1.228,9.371,0.991,2022-05-05T13:18:00Z,2022,9.373,5/5/22,6:18:00
4208,1651756740,3.23,1.228,9.367,0.991,2022-05-05T13:19:00Z,2022,9.3702,5/5/22,6:19:00
4209,1651756800,3.23,1.185,9.386,0.99,2022-05-05T13:20:00Z,2022,9.3748,5/5/22,6:20:00
4210,1651756860,3.23,1.206,9.388,0.991,2022-05-05T13:21:00Z,2022,9.3774,5/5/22,6:21:00
4211,1651756920,3.23,1.217,9.376,0.991,2022-05-05T13:22:00Z,2022,9.3776,5/5/22,6:22:00
4212,1651756980,3.23,1.238,9.374,0.991,2022-05-05T13:23:00Z,2022,9.3782,5/5/22,6:23:00
4213,1651757040,3.23,1.238,9.377,0.991,2022-05-05T13:24:00Z,2022,9.3802,5/5/22,6:24:00
4214,1651757100,3.23,1.217,9.39,0.991,2022-05-05T13:25:00Z,2022,9.381,5/5/22,6:25:00
4215,1651757160,3.23,1.217,9.371,0.99,2022-05-05T13:26:00Z,2022,9.3776,5/5/22,6:26:00
4216,1651757220,3.23,1.228,9.382,0.991,2022-05-05T13:27:00Z,2022,9.3788,5/5/22,6:27:00
4217,1651757280,3.23,1.26,9.35,0.99,2022-05-05T13:28:00Z,2022,9.374,5/5/22,6:28:00
4218,1651757340,3.23,1.238,9.373,0.991,2022-05-05T13:29:00Z,2022,9.3732,5/5/22,6:29:00
4219,1651757400,3.23,1.238,9.362,0.991,2022-05-05T13:30:00Z,2022,9.3676,5/5/22,6:30:00
4220,1651757460,3.23,1.249,9.366,0.991,2022-05-05T13:31:00Z,2022,9.3666,5/5/22,6:31:00
4221,1651757520,3.23,1.238,9.367,0.991,2022-05-05T13:32:00Z,2022,9.3636,5/5/22,6:32:00
4222,1651757580,3.23,1.238,9.369,0.991,2022-05-05T13:33:00Z,2022,9.3674,5/5/22,6:33:00
4223,1651757640,3.23,1.228,9.366,0.991,2022-05-05T13:34:00Z,2022,9.366,5/5/22,6:34:00
4224,1651757700,3.23,1.26,9.359,0.991,2022-05-05T13:35:00Z,2022,9.3654,5/5/22,6:35:00
4225,1651757760,3.23,1.228,9.373,0.991,2022-05-05T13:36:00Z,2022,9.3668,5/5/22,6:36:00
4226,1651757820,3.23,1.249,9.377,0.991,2022-05-05T13:37:00Z,2022,9.3688,5/5/22,6:37:00
4227,1651757880,3.23,1.249,9.357,0.99,2022-05-05T13:38:00Z,2022,9.3664,5/5/22,6:38:00
4228,1651757940,3.23,1.26,9.367,0.991,2022-05-05T13:39:00Z,2022,9.3666,5/5/22,6:39:00
4229,1651758000,3.23,1.238,9.374,0.991,2022-05-05T13:40:00Z,2022,9.3696,5/5/22,6:40:00
4230,1651758060,3.23,1.249,9.365,0.99,2022-05-05T13:41:00Z,2022,9.368,5/5/22,6:41:00
4231,1651758120,3.23,1.228,9.386,0.991,2022-05-05T13:42:00Z,2022,9.3698,5/5/22,6:42:00
4232,1651758180,3.23,1.249,9.371,0.991,2022-05-05T13:43:00Z,2022,9.3726,5/5/22,6:43:00
4233,1651758240,3.23,1.238,9.377,0.991,2022-05-05T13:44:00Z,2022,9.3746,5/5/22,6:44:00
4234,1651758300,3.23,1.238,9.369,0.991,2022-05-05T13:45:00Z,2022,9.3736,5/5/22,6:45:00
4235,1651758360,3.23,1.238,9.377,0.991,2022-05-05T13:46:00Z,2022,9.376,5/5/22,6:46:00
4236,1651758420,3.23,1.249,9.378,0.991,2022-05-05T13:47:00Z,2022,9.3744,5/5/22,6:47:00
4237,1651758480,3.23,1.174,9.401,0.991,2022-05-05T13:48:00Z,2022,9.3804,5/5/22,6:48:00
4238,1651758540,3.23,1.249,9.371,0.991,2022-05-05T13:49:00Z,2022,9.3792,5/5/22,6:49:00
4239,1651758600,3.23,1.26,9.372,0.991,2022-05-05T13:50:00Z,2022,9.3798,5/5/22,6:50:00
4240,1651758660,3.23,1.238,9.382,0.991,2022-05-05T13:51:00Z,2022,9.3808,5/5/22,6:51:00
4241,1651758720,3.23,1.249,9.379,0.991,2022-05-05T13:52:00Z,2022,9.381,5/5/22,6:52:00
4242,1651758780,3.23,1.249,9.38,0.991,2022-05-05T13:53:00Z,2022,9.3768,5/5/22,6:53:00
4243,1651758840,3.23,1.26,9.365,0.99,2022-05-05T13:54:00Z,2022,9.3756,5/5/22,6:54:00
4244,1651758900,3.23,1.249,9.366,0.99,2022-05-05T13:55:00Z,2022,9.3744,5/5/22,6:55:00
4245,1651758960,3.23,1.292,9.368,0.991,2022-05-05T13:56:00Z,2022,9.3716,5/5/22,6:56:00
4246,1651759020,3.23,1.292,9.373,0.991,2022-05-05T13:57:00Z,2022,9.3704,5/5/22,6:57:00
4247,1651759080,3.23,1.26,9.386,0.991,2022-05-05T13:58:00Z,2022,9.3716,5/5/22,6:58:00
4248,1651759140,3.23,1.282,9.371,0.991,2022-05-05T13:59:00Z,2022,9.3728,5/5/22,6:59:00
4249,1651759200,3.23,1.271,9.366,0.99,2022-05-05T14:00:00Z,2022,9.3728,5/5/22,7:00:00
4250,1651759260,3.23,1.271,9.372,0.991,2022-05-05T14:01:00Z,2022,9.3736,5/5/22,7:01:00
4251,1651759320,3.23,1.292,9.364,0.991,2022-05-05T14:02:00Z,2022,9.3718,5/5/22,7:02:00
4252,1651759380,3.23,1.249,9.393,0.991,2022-05-05T14:03:00Z,2022,9.3732,5/5/22,7:03:00
4253,1651759440,3.23,1.26,9.382,0.991,2022-05-05T14:04:00Z,2022,9.3754,5/5/22,7:04:00
4254,1651759500,3.23,1.271,9.373,0.991,2022-05-05T14:05:00Z,2022,9.3768,5/5/22,7:05:00
4255,1651759560,3.23,1.249,9.393,0.991,2022-05-05T14:06:00Z,2022,9.381,5/5/22,7:06:00
4256,1651759620,3.23,1.26,9.387,0.991,2022-05-05T14:07:00Z,2022,9.3856,5/5/22,7:07:00
4257,1651759680,3.23,1.282,9.35,0.99,2022-05-05T14:08:00Z,2022,9.377,5/5/22,7:08:00
4258,1651759740,3.23,1.26,9.378,0.99,2022-05-05T14:09:00Z,2022,9.3762,5/5/22,7:09:00
4259,1651759800,3.23,1.292,9.363,0.991,2022-05-05T14:10:00Z,2022,9.3742,5/5/22,7:10:00
4260,1651759860,3.23,1.292,9.357,0.991,2022-05-05T14:11:00Z,2022,9.367,5/5/22,7:11:00
4261,1651759920,3.23,1.249,9.393,0.991,2022-05-05T14:12:00Z,2022,9.3682,5/5/22,7:12:00
4262,1651759980,3.23,1.282,9.381,0.991,2022-05-05T14:13:00Z,2022,9.3744,5/5/22,7:13:00
4263,1651760040,3.23,1.292,9.382,0.991,2022-05-05T14:14:00Z,2022,9.3752,5/5/22,7:14:00
4264,1651760100,3.23,1.282,9.369,0.991,2022-05-05T14:15:00Z,2022,9.3764,5/5/22,7:15:00
4265,1651760160,3.23,1.271,9.374,0.99,2022-05-05T14:16:00Z,2022,9.3798,5/5/22,7:16:00
4266,1651760220,3.23,1.249,9.399,0.991,2022-05-05T14:17:00Z,2022,9.381,5/5/22,7:17:00
4267,1651760280,3.23,1.282,9.373,0.991,2022-05-05T14:18:00Z,2022,9.3794,5/5/22,7:18:00
4268,1651760340,3.23,1.282,9.372,0.991,2022-05-05T14:19:00Z,2022,9.3774,5/5/22,7:19:00
4269,1651760400,3.23,1.292,9.374,0.991,2022-05-05T14:20:00Z,2022,9.3784,5/5/22,7:20:00
4270,1651760460,3.23,1.314,9.355,0.99,2022-05-05T14:21:00Z,2022,9.3746,5/5/22,7:21:00
4271,1651760520,3.23,1.303,9.37,0.991,2022-05-05T14:22:00Z,2022,9.3688,5/5/22,7:22:00
4272,1651760580,3.23,1.292,9.379,0.991,2022-05-05T14:23:00Z,2022,9.37,5/5/22,7:23:00
4273,1651760640,3.23,1.292,9.378,0.991,2022-05-05T14:24:00Z,2022,9.3712,5/5/22,7:24:00
4274,1651760700,3.23,1.282,9.384,0.991,2022-05-05T14:25:00Z,2022,9.3732,5/5/22,7:25:00
4275,1651760760,3.23,1.292,9.371,0.991,2022-05-05T14:26:00Z,2022,9.3764,5/5/22,7:26:00
4276,1651760820,3.23,1.314,9.362,0.991,2022-05-05T14:27:00Z,2022,9.3748,5/5/22,7:27:00
4277,1651760880,3.23,1.282,9.374,0.991,2022-05-05T14:28:00Z,2022,9.3738,5/5/22,7:28:00
4278,1651760940,3.23,1.292,9.379,0.991,2022-05-05T14:29:00Z,2022,9.374,5/5/22,7:29:00
4279,1651761000,3.23,1.292,9.372,0.991,2022-05-05T14:30:00Z,2022,9.3716,5/5/22,7:30:00
4280,1651761060,3.23,1.303,9.369,0.991,2022-05-05T14:31:00Z,2022,9.3712,5/5/22,7:31:00
4281,1651761120,3.23,1.314,9.369,0.991,2022-05-05T14:32:00Z,2022,9.3726,5/5/22,7:32:00
4282,1651761180,3.23,1.292,9.379,0.991,2022-05-05T14:33:00Z,2022,9.3736,5/5/22,7:33:00
4283,1651761240,3.23,1.325,9.352,0.99,2022-05-05T14:34:00Z,2022,9.3682,5/5/22,7:34:00
4284,1651761300,3.23,1.325,9.374,0.991,2022-05-05T14:35:00Z,2022,9.3686,5/5/22,7:35:00
4285,1651761360,3.23,1.325,9.354,0.991,2022-05-05T14:36:00Z,2022,9.3656,5/5/22,7:36:00
4286,1651761420,3.23,1.314,9.354,0.99,2022-05-05T14:37:00Z,2022,9.3626,5/5/22,7:37:00
4287,1651761480,3.23,1.271,9.374,0.99,2022-05-05T14:38:00Z,2022,9.3616,5/5/22,7:38:00
4288,1651761540,3.23,1.314,9.379,0.991,2022-05-05T14:39:00Z,2022,9.367,5/5/22,7:39:00
4289,1651761600,3.23,1.314,9.378,0.991,2022-05-05T14:40:00Z,2022,9.3678,5/5/22,7:40:00
